64	62	32	2	88	1	12	46	81	35	87	69	80	27	60	77	46	10	91	74	49	94	98	50	97	88	8	62	4	29	28	99	42	9	97	27	73	87	20	64	4	54	47	65	67	12	37	97	98	60	87	36	89	34	61	25	40	16	99	28	18	9	41	15	20	36	37	24	23	5319	60	5	57	85	60	84	88	21	25	48	43	35	64	40	95	35	24	70	81	54	59	98	40	97	92	80	89	53	47	99	
47	12	12	4	1	24	79	12	46	73	99	99	98	92	40	88	58	2	4	55	79	10	23	36	13	44	16	30	9	99	59	69	10	86	76	24	84	90	32	75	98	63	67	43	22	51	29	27	19	3	61	55	78	23	87	43	0	93	0	43	63	45	76	13	90	24	7	18	58	47	4786	48	54	38	18	67	51	28	91	75	25	95	24	94	76	11	73	5	90	28	25	16	80	14	18	90	40	58	28	74	
33	87	44	6	98	2	51	68	27	51	95	40	11	57	98	73	32	99	98	45	0	94	89	67	81	24	79	3	82	79	0	97	27	86	8	77	12	13	95	70	60	23	20	21	79	39	19	44	25	44	38	10	21	62	85	2	31	28	70	48	22	12	88	78	89	75	54	75	2	1	50	4809	84	61	58	12	81	36	63	2	3	24	40	28	32	35	86	5	59	65	49	30	61	35	85	78	24	32	2	37	
25	89	63	38	15	13	84	3	91	16	2	25	15	93	92	0	0	90	74	9	68	77	34	80	64	93	89	47	72	10	87	64	65	40	10	66	35	96	98	88	65	92	41	31	98	21	93	89	57	50	74	65	3	14	64	17	3	62	42	50	2	0	8	95	13	79	50	28	36	57	37	9	4943	17	86	69	83	84	5	24	90	70	16	96	99	60	83	46	68	33	46	73	36	2	41	23	77	6	15	29	
74	10	96	89	76	18	0	11	10	32	55	35	9	81	73	20	83	12	27	27	98	12	65	81	14	13	17	49	72	40	17	64	4	17	79	40	36	52	95	58	34	68	69	4	81	28	89	31	86	62	55	61	36	97	22	77	37	49	36	69	15	2	18	16	35	45	82	41	55	13	6	33	26	4641	35	65	80	87	70	90	78	66	14	0	81	96	14	0	74	92	4	25	61	52	70	33	26	42	87	33	
69	62	74	56	49	27	30	59	94	98	59	3	19	20	25	15	10	27	22	35	79	5	57	19	83	56	55	75	14	8	2	85	55	34	87	69	66	44	27	90	98	61	96	77	2	18	33	79	50	56	79	30	2	20	17	88	58	5	58	80	54	53	18	41	56	42	42	8	68	78	36	28	51	57	4743	48	23	11	98	97	33	10	11	72	12	56	42	18	54	87	50	74	49	20	67	43	55	47	77	59	
18	18	87	12	32	42	3	77	99	18	80	83	71	18	45	82	81	50	47	82	88	4	33	4	11	51	42	49	92	27	4	93	79	79	61	82	9	31	68	88	75	32	26	99	5	36	69	11	92	74	64	31	36	26	29	26	82	21	84	73	61	60	32	13	41	13	67	68	57	81	1	2	29	31	53	4878	20	34	67	88	16	31	13	29	38	21	73	33	51	73	91	36	19	7	67	77	41	94	77	55	
48	31	84	12	25	98	91	67	10	33	92	37	51	58	11	78	58	15	9	68	90	48	90	72	70	5	24	82	44	78	94	55	16	58	65	1	69	85	99	78	61	29	60	40	84	47	86	20	39	73	59	8	70	87	22	79	12	78	55	24	1	16	86	66	5	85	27	70	99	58	73	29	88	20	20	64	5344	83	5	5	34	32	79	76	92	27	65	65	65	49	25	92	55	17	67	98	99	17	78	54	
12	14	41	17	10	55	49	18	55	93	52	41	83	88	71	84	10	90	12	57	59	47	5	73	98	80	46	14	99	83	18	21	65	30	44	14	2	42	60	26	7	13	93	62	56	63	85	90	62	78	3	17	48	92	7	75	63	46	75	66	73	66	49	1	87	4	85	70	42	12	92	91	67	6	69	60	45	5003	74	71	28	12	74	3	92	21	75	29	32	20	71	3	87	70	3	43	67	92	49	81	
90	65	72	15	16	66	98	52	9	55	33	8	89	2	44	71	86	43	51	13	71	57	38	63	35	24	0	12	60	6	2	5	55	31	77	22	62	19	42	79	21	39	1	22	9	42	64	68	30	46	73	69	6	37	49	19	87	25	34	56	9	31	95	97	12	67	30	42	41	1	51	98	46	66	83	41	79	27	4554	37	86	5	75	81	6	64	81	81	80	5	62	9	22	81	83	0	56	48	35	49	
70	21	19	17	69	0	58	15	35	38	32	9	42	57	17	91	61	47	43	86	0	45	45	48	23	86	37	40	75	49	4	4	57	44	56	53	79	54	17	74	92	36	13	16	40	63	97	24	68	85	1	6	67	97	14	82	37	60	6	40	74	74	54	80	75	12	23	66	52	3	18	52	30	36	42	10	75	22	97	4511	2	41	25	31	61	12	60	58	79	61	33	23	39	95	69	69	42	49	6	58	
13	45	52	63	60	86	88	20	76	8	19	90	86	50	74	98	32	45	49	86	38	19	46	90	49	99	34	97	79	26	23	25	70	2	55	81	91	12	69	6	18	79	42	40	59	15	75	91	51	16	70	69	45	3	56	37	18	21	80	49	59	42	9	12	73	80	45	87	13	57	30	61	25	42	2	69	34	33	93	43	4917	40	77	21	99	91	62	90	36	27	87	56	7	16	25	7	6	56	13	62	
65	7	42	51	53	29	39	46	48	49	22	67	38	0	44	49	57	91	21	85	29	6	53	44	78	34	5	64	30	27	65	1	80	87	32	6	84	30	93	67	44	86	24	60	18	8	20	9	82	96	92	27	95	62	84	59	97	94	34	97	50	28	64	64	82	23	43	9	58	19	12	97	72	5	38	10	71	48	41	96	50	5124	65	76	44	90	78	98	77	14	14	68	20	96	75	46	54	18	84	31	
48	98	36	90	98	83	55	15	2	77	55	45	5	60	30	13	63	34	83	58	32	62	53	95	86	59	95	53	37	54	94	83	47	22	20	56	44	4	83	12	30	78	97	55	0	91	96	98	96	68	93	84	44	53	48	88	95	19	88	67	0	85	65	17	81	73	13	31	83	44	92	83	97	4	1	7	28	4	2	43	46	5	5322	34	98	60	62	59	58	40	67	24	18	33	60	31	28	81	80	46	
3	35	36	11	25	45	94	90	38	24	12	73	48	19	93	37	50	53	60	52	45	77	20	27	87	83	52	72	56	83	39	87	81	44	63	51	27	68	85	21	26	18	56	16	45	28	81	25	83	62	59	97	10	26	54	52	26	46	26	69	54	19	12	83	35	3	8	74	1	14	9	39	95	60	17	84	92	50	86	87	15	13	43	4792	15	55	31	77	59	81	15	82	37	49	75	1	52	41	70	39	
55	41	24	69	70	17	96	58	97	36	3	31	11	90	5	93	70	55	41	57	36	4	83	51	99	38	1	48	72	2	51	11	63	88	77	0	20	33	9	94	77	58	76	78	10	94	10	47	9	70	77	52	39	65	85	84	31	14	65	32	26	8	86	90	78	25	94	33	99	96	90	61	66	85	3	28	80	4	72	97	10	20	4	36	5049	21	40	70	31	86	68	43	77	48	59	69	36	1	22	43	
60	44	30	4	53	67	18	7	87	82	72	11	89	71	66	54	18	75	87	29	44	72	13	23	66	30	1	73	68	70	98	63	91	86	85	67	34	45	43	93	65	66	78	79	92	78	57	2	18	91	91	44	10	2	35	71	25	96	81	57	10	37	63	34	14	5	90	59	36	36	95	53	12	92	70	50	54	20	53	69	38	95	16	32	77	5257	0	12	11	97	85	57	50	76	29	36	41	93	50	17	
33	63	86	89	5	77	87	99	45	95	33	14	4	76	80	9	34	24	20	94	44	66	3	82	2	16	35	0	21	84	79	18	16	57	10	76	20	9	28	87	67	50	80	69	5	26	42	38	68	20	18	31	26	55	97	36	52	73	77	7	98	20	15	30	24	24	20	9	95	17	0	17	11	78	52	81	63	71	69	99	16	27	78	97	71	60	4602	77	18	7	60	33	39	3	23	27	85	97	28	72	
2	35	55	72	72	0	44	14	90	45	66	21	13	20	94	78	2	77	9	87	58	27	31	5	16	73	1	53	46	30	72	22	71	30	7	28	83	95	75	37	7	54	81	48	74	12	0	91	48	55	67	31	59	74	13	91	91	63	11	5	62	70	70	92	80	11	78	15	23	91	42	49	26	45	21	53	35	74	20	91	6	97	97	20	68	45	7	4768	69	59	55	76	2	40	46	57	61	39	12	62	
19	1	9	96	64	70	15	83	74	10	70	33	30	41	7	76	96	61	22	73	24	31	56	12	17	64	76	27	74	57	21	87	31	60	18	76	92	11	71	30	61	14	23	28	9	16	43	32	3	42	66	31	22	12	29	42	91	12	17	97	9	60	35	11	91	14	47	2	42	34	48	53	33	92	91	67	64	6	62	82	90	8	31	55	13	34	68	28	4607	94	89	39	66	42	68	65	15	44	81	91	
61	99	55	71	27	49	43	82	98	60	65	61	65	48	34	25	8	69	73	2	69	8	66	2	27	14	4	67	86	72	70	83	21	31	1	40	88	86	54	51	50	90	50	72	74	62	99	18	48	19	37	34	82	29	1	6	39	50	76	92	60	15	43	28	78	13	49	50	63	25	47	63	56	96	63	27	14	88	31	52	0	31	12	49	65	49	76	65	42	4875	57	16	6	14	63	34	99	33	57	31	
3	11	2	81	9	66	11	91	15	81	15	85	72	50	49	70	39	8	98	31	11	88	52	51	46	89	72	22	6	41	57	43	28	84	89	89	89	75	58	87	74	53	99	91	71	64	52	0	44	84	27	80	50	32	93	44	27	61	52	53	68	75	22	55	11	9	6	20	50	4	53	11	70	91	60	10	7	98	93	80	15	76	67	55	77	85	13	17	16	32	5038	1	84	33	69	33	45	14	74	46	
63	97	23	47	52	19	1	25	18	19	23	45	97	2	1	96	36	2	90	78	61	51	14	38	50	86	65	57	0	42	42	61	56	68	3	56	71	94	65	21	90	96	23	2	37	15	62	94	36	66	3	21	92	10	40	42	87	44	23	20	50	56	21	60	77	0	83	26	28	6	3	50	41	71	64	57	3	20	17	24	29	95	15	20	41	90	98	26	67	69	3	4547	20	66	35	38	88	72	50	88	
40	49	24	24	40	52	26	40	64	52	89	92	60	40	99	41	59	46	85	42	96	49	41	83	50	0	33	12	44	9	19	66	79	47	81	22	15	9	99	10	28	21	54	24	44	76	19	99	49	74	65	92	45	96	12	54	22	72	34	62	95	52	30	62	38	39	14	11	56	45	69	84	54	13	38	21	53	8	80	36	92	11	74	90	16	29	85	61	24	10	23	49	4801	27	46	65	35	7	74	63	
54	7	42	87	24	86	43	70	76	93	14	20	57	74	7	30	88	0	73	34	43	76	13	55	30	95	42	81	32	3	11	25	89	91	81	71	13	2	75	95	3	39	79	97	11	50	72	49	33	7	9	95	67	20	87	31	12	80	41	55	2	33	18	52	49	69	72	47	18	9	32	76	71	78	83	84	47	17	11	90	75	91	61	15	86	80	97	19	15	45	58	71	41	4938	73	77	60	2	32	21	
92	23	45	74	37	25	75	71	72	78	86	16	83	37	98	4	32	38	75	93	44	98	72	5	47	58	73	60	22	23	34	47	90	51	83	65	56	17	0	60	78	89	47	70	17	54	20	60	11	55	4	59	98	8	2	93	14	55	26	46	0	51	59	56	36	48	84	48	80	47	81	98	17	18	39	78	37	75	17	0	45	66	24	76	42	17	69	3	51	4	42	34	17	68	4962	40	81	42	93	14	
79	12	65	93	71	36	32	92	73	93	70	52	42	40	62	82	64	14	69	9	39	71	92	60	36	89	18	42	86	38	41	98	30	16	84	39	48	0	7	42	67	84	87	69	19	69	55	30	33	43	64	1	58	83	39	26	65	67	40	18	99	96	91	52	52	16	76	43	75	73	5	50	53	26	70	31	62	45	44	75	52	29	63	22	84	92	85	14	70	0	28	7	89	89	49	5315	47	66	37	16	
13	8	57	39	52	45	91	62	86	73	13	30	76	44	33	74	0	56	1	20	88	39	22	97	27	83	21	29	89	95	63	0	95	53	6	46	96	2	32	39	86	38	79	82	89	89	82	71	54	33	71	86	30	69	5	90	64	84	8	53	69	82	7	26	39	64	54	69	88	7	88	74	31	55	14	40	2	15	4	55	18	84	47	88	24	49	24	64	74	62	56	24	26	70	1	95	5066	53	92	20	
90	19	78	79	95	37	45	17	42	0	95	4	60	94	94	33	13	34	76	76	79	37	53	76	62	52	7	21	47	25	52	76	19	78	87	12	11	37	48	0	62	85	21	8	71	83	45	22	63	80	9	74	84	94	0	3	35	93	59	15	32	93	64	28	36	73	1	57	15	81	49	53	34	72	32	6	7	27	64	17	8	2	79	19	13	44	33	23	1	12	9	51	10	79	32	48	47	4492	13	90	
6	89	39	24	28	45	26	17	45	48	11	92	59	26	81	54	82	69	16	8	56	75	33	70	71	45	27	66	61	15	3	51	92	87	53	30	78	46	8	65	98	76	32	58	3	87	75	15	73	67	31	7	94	41	41	87	70	69	25	7	22	53	4	66	58	11	29	89	37	78	13	71	53	68	73	28	11	57	65	59	56	63	78	20	21	78	76	59	12	83	97	19	95	41	17	70	32	69	5052	73	
49	75	6	20	60	20	84	15	33	4	99	48	74	35	5	90	58	84	0	9	8	37	25	40	18	46	1	16	82	40	26	37	92	87	31	12	29	34	83	6	98	82	39	37	59	80	23	40	81	62	80	79	46	32	51	8	84	47	88	83	85	63	59	93	2	54	22	87	66	36	17	65	68	16	63	82	58	55	70	40	4	23	53	85	76	38	55	43	72	57	46	52	87	19	89	95	71	26	79	5030	
